run_index,scenario_seed,scenario_case_id,scenario_case_name,scenario_case_label,scenario_split,dominant_approach,dominant_approach_count,dominant_exit,dominant_exit_count,early_departures,total_agvs,north_agvs,south_agvs,west_agvs,east_agvs,spawn_plan_json,goal_plan_json
238,40238,3,direction_skewed,Scenario 3: Direction-skewed,train_test,SOUTH,13,,0,0,20,3,13,2,2,"{""EAST"": [0, 4], ""NORTH"": [0, 4, 8], ""SOUTH"": [0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48], ""WEST"": [0, 4]}","{""EAST"": [""S_EXIT"", ""S_EXIT""], ""NORTH"": [""S_EXIT"", ""W_EXIT"", ""S_EXIT""], ""SOUTH"": [""N_EXIT"", ""W_EXIT"", ""N_EXIT"", ""E_EXIT"", ""W_EXIT"", ""E_EXIT"", ""W_EXIT"", ""N_EXIT"", ""W_EXIT"", ""N_EXIT"", ""E_EXIT"", ""N_EXIT"", ""E_EXIT""], ""WEST"": [""E_EXIT"", ""S_EXIT""]}"
239,40239,3,direction_skewed,Scenario 3: Direction-skewed,train_test,WEST,10,,0,0,20,2,4,10,4,"{""EAST"": [0, 4, 8, 12], ""NORTH"": [0, 4], ""SOUTH"": [0, 4, 8, 12], ""WEST"": [0, 4, 8, 12, 16, 20, 24, 28, 32, 36]}","{""EAST"": [""W_EXIT"", ""W_EXIT"", ""S_EXIT"", ""W_EXIT""], ""NORTH"": [""E_EXIT"", ""E_EXIT""], ""SOUTH"": [""N_EXIT"", ""E_EXIT"", ""W_EXIT"", ""W_EXIT""], ""WEST"": [""S_EXIT"", ""N_EXIT"", ""N_EXIT"", ""S_EXIT"", ""E_EXIT"", ""N_EXIT"", ""S_EXIT"", ""S_EXIT"", ""E_EXIT"", ""N_EXIT""]}"
240,40240,3,direction_skewed,Scenario 3: Direction-skewed,train_test,NORTH,11,,0,0,20,11,2,3,4,"{""EAST"": [0, 4, 8, 12], ""NORTH"": [0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40], ""SOUTH"": [0, 4], ""WEST"": [0, 4, 8]}","{""EAST"": [""S_EXIT"", ""S_EXIT"", ""N_EXIT"", ""N_EXIT""], ""NORTH"": [""S_EXIT"", ""W_EXIT"", ""E_EXIT"", ""W_EXIT"", ""E_EXIT"", ""E_EXIT"", ""W_EXIT"", ""S_EXIT"", ""W_EXIT"", ""E_EXIT"", ""S_EXIT""], ""SOUTH"": [""W_EXIT"", ""N_EXIT""], ""WEST"": [""E_EXIT"", ""N_EXIT"", ""N_EXIT""]}"
241,40241,3,direction_skewed,Scenario 3: Direction-skewed,train_test,EAST,13,,0,0,20,3,3,1,13,"{""EAST"": [0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48], ""NORTH"": [0, 4, 8], ""SOUTH"": [0, 4, 8], ""WEST"": [0]}","{""EAST"": [""W_EXIT"", ""S_EXIT"", ""N_EXIT"", ""W_EXIT"", ""N_EXIT"", ""S_EXIT"", ""W_EXIT"", ""S_EXIT"", ""N_EXIT"", ""S_EXIT"", ""W_EXIT"", ""W_EXIT"", ""N_EXIT""], ""NORTH"": [""E_EXIT"", ""S_EXIT"", ""E_EXIT""], ""SOUTH"": [""E_EXIT"", ""E_EXIT"", ""N_EXIT""], ""WEST"": [""E_EXIT""]}"
242,40242,3,direction_skewed,Scenario 3: Direction-skewed,train_test,SOUTH,12,,0,0,20,2,12,2,4,"{""EAST"": [0, 4, 8, 12], ""NORTH"": [0, 4], ""SOUTH"": [0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44], ""WEST"": [0, 4]}","{""EAST"": [""W_EXIT"", ""N_EXIT"", ""W_EXIT"", ""S_EXIT""], ""NORTH"": [""S_EXIT"", ""S_EXIT""], ""SOUTH"": [""E_EXIT"", ""N_EXIT"", ""E_EXIT"", ""E_EXIT"", ""W_EXIT"", ""N_EXIT"", ""W_EXIT"", ""E_EXIT"", ""N_EXIT"", ""E_EXIT"", ""N_EXIT"", ""W_EXIT""], ""WEST"": [""S_EXIT"", ""S_EXIT""]}"
243,40243,3,direction_skewed,Scenario 3: Direction-skewed,train_test,WEST,12,,0,0,20,2,3,12,3,"{""EAST"": [0, 4, 8], ""NORTH"": [0, 4], ""SOUTH"": [0, 4, 8], ""WEST"": [0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44]}","{""EAST"": [""S_EXIT"", ""W_EXIT"", ""W_EXIT""], ""NORTH"": [""W_EXIT"", ""S_EXIT""], ""SOUTH"": [""W_EXIT"", ""W_EXIT"", ""E_EXIT""], ""WEST"": [""S_EXIT"", ""N_EXIT"", ""E_EXIT"", ""E_EXIT"", ""N_EXIT"", ""N_EXIT"", ""S_EXIT"", ""N_EXIT"", ""E_EXIT"", ""E_EXIT"", ""N_EXIT"", ""S_EXIT""]}"
244,40244,3,direction_skewed,Scenario 3: Direction-skewed,train_test,NORTH,11,,0,0,20,11,3,2,4,"{""EAST"": [0, 4, 8, 12], ""NORTH"": [0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40], ""SOUTH"": [0, 4, 8], ""WEST"": [0, 4]}","{""EAST"": [""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""S_EXIT""], ""NORTH"": [""S_EXIT"", ""W_EXIT"", ""E_EXIT"", ""W_EXIT"", ""S_EXIT"", ""E_EXIT"", ""S_EXIT"", ""W_EXIT"", ""S_EXIT"", ""W_EXIT"", ""E_EXIT""], ""SOUTH"": [""E_EXIT"", ""W_EXIT"", ""E_EXIT""], ""WEST"": [""N_EXIT"", ""N_EXIT""]}"
245,40245,3,direction_skewed,Scenario 3: Direction-skewed,train_test,EAST,10,,0,0,20,5,2,3,10,"{""EAST"": [0, 4, 8, 12, 16, 20, 24, 28, 32, 36], ""NORTH"": [0, 4, 8, 12, 16], ""SOUTH"": [0, 4], ""WEST"": [0, 4, 8]}","{""EAST"": [""W_EXIT"", ""S_EXIT"", ""N_EXIT"", ""N_EXIT"", ""S_EXIT"", ""S_EXIT"", ""N_EXIT"", ""W_EXIT"", ""W_EXIT"", ""S_EXIT""], ""NORTH"": [""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""W_EXIT"", ""E_EXIT""], ""SOUTH"": [""W_EXIT"", ""E_EXIT""], ""WEST"": [""N_EXIT"", ""S_EXIT"", ""N_EXIT""]}"
246,40246,3,direction_skewed,Scenario 3: Direction-skewed,train_test,SOUTH,14,,0,0,20,1,14,2,3,"{""EAST"": [0, 4, 8], ""NORTH"": [0], ""SOUTH"": [0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48, 52], ""WEST"": [0, 4]}","{""EAST"": [""W_EXIT"", ""S_EXIT"", ""S_EXIT""], ""NORTH"": [""S_EXIT""], ""SOUTH"": [""N_EXIT"", ""E_EXIT"", ""E_EXIT"", ""W_EXIT"", ""N_EXIT"", ""N_EXIT"", ""W_EXIT"", ""E_EXIT"", ""E_EXIT"", ""W_EXIT"", ""N_EXIT"", ""E_EXIT"", ""N_EXIT"", ""W_EXIT""], ""WEST"": [""S_EXIT"", ""S_EXIT""]}"
247,40247,3,direction_skewed,Scenario 3: Direction-skewed,train_test,WEST,14,,0,0,20,3,2,14,1,"{""EAST"": [0], ""NORTH"": [0, 4, 8], ""SOUTH"": [0, 4], ""WEST"": [0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48, 52]}","{""EAST"": [""W_EXIT""], ""NORTH"": [""W_EXIT"", ""W_EXIT"", ""W_EXIT""], ""SOUTH"": [""E_EXIT"", ""W_EXIT""], ""WEST"": [""S_EXIT"", ""N_EXIT"", ""S_EXIT"", ""N_EXIT"", ""E_EXIT"", ""S_EXIT"", ""E_EXIT"", ""N_EXIT"", ""E_EXIT"", ""N_EXIT"", ""S_EXIT"", ""E_EXIT"", ""N_EXIT"", ""S_EXIT""]}"
248,40248,3,direction_skewed,Scenario 3: Direction-skewed,train_test,NORTH,11,,0,0,20,11,4,3,2,"{""EAST"": [0, 4], ""NORTH"": [0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40], ""SOUTH"": [0, 4, 8, 12], ""WEST"": [0, 4, 8]}","{""EAST"": [""N_EXIT"", ""N_EXIT""], ""NORTH"": [""S_EXIT"", ""W_EXIT"", ""E_EXIT"", ""S_EXIT"", ""E_EXIT"", ""W_EXIT"", ""S_EXIT"", ""E_EXIT"", ""W_EXIT"", ""S_EXIT"", ""E_EXIT""], ""SOUTH"": [""E_EXIT"", ""W_EXIT"", ""N_EXIT"", ""W_EXIT""], ""WEST"": [""N_EXIT"", ""S_EXIT"", ""N_EXIT""]}"
249,40249,3,direction_skewed,Scenario 3: Direction-skewed,train_test,EAST,12,,0,0,20,4,2,2,12,"{""EAST"": [0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44], ""NORTH"": [0, 4, 8, 12], ""SOUTH"": [0, 4], ""WEST"": [0, 4]}","{""EAST"": [""N_EXIT"", ""W_EXIT"", ""S_EXIT"", ""W_EXIT"", ""S_EXIT"", ""N_EXIT"", ""S_EXIT"", ""N_EXIT"", ""W_EXIT"", ""S_EXIT"", ""N_EXIT"", ""S_EXIT""], ""NORTH"": [""E_EXIT"", ""W_EXIT"", ""E_EXIT"", ""W_EXIT""], ""SOUTH"": [""E_EXIT"", ""N_EXIT""], ""WEST"": [""E_EXIT"", ""E_EXIT""]}"
250,40250,3,direction_skewed,Scenario 3: Direction-skewed,train_test,SOUTH,11,,0,0,20,4,11,4,1,"{""EAST"": [0], ""NORTH"": [0, 4, 8, 12], ""SOUTH"": [0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40], ""WEST"": [0, 4, 8, 12]}","{""EAST"": [""N_EXIT""], ""NORTH"": [""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT""], ""SOUTH"": [""E_EXIT"", ""W_EXIT"", ""W_EXIT"", ""N_EXIT"", ""E_EXIT"", ""W_EXIT"", ""E_EXIT"", ""W_EXIT"", ""N_EXIT"", ""E_EXIT"", ""W_EXIT""], ""WEST"": [""N_EXIT"", ""S_EXIT"", ""E_EXIT"", ""N_EXIT""]}"
251,40251,3,direction_skewed,Scenario 3: Direction-skewed,train_test,WEST,11,,0,0,20,2,4,11,3,"{""EAST"": [0, 4, 8], ""NORTH"": [0, 4], ""SOUTH"": [0, 4, 8, 12], ""WEST"": [0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40]}","{""EAST"": [""S_EXIT"", ""W_EXIT"", ""W_EXIT""], ""NORTH"": [""W_EXIT"", ""S_EXIT""], ""SOUTH"": [""W_EXIT"", ""E_EXIT"", ""E_EXIT"", ""W_EXIT""], ""WEST"": [""S_EXIT"", ""N_EXIT"", ""N_EXIT"", ""E_EXIT"", ""N_EXIT"", ""S_EXIT"", ""S_EXIT"", ""E_EXIT"", ""N_EXIT"", ""E_EXIT"", ""N_EXIT""]}"
252,40252,3,direction_skewed,Scenario 3: Direction-skewed,train_test,NORTH,10,,0,0,20,10,4,5,1,"{""EAST"": [0], ""NORTH"": [0, 4, 8, 12, 16, 20, 24, 28, 32, 36], ""SOUTH"": [0, 4, 8, 12], ""WEST"": [0, 4, 8, 12, 16]}","{""EAST"": [""W_EXIT""], ""NORTH"": [""E_EXIT"", ""S_EXIT"", ""W_EXIT"", ""S_EXIT"", ""W_EXIT"", ""S_EXIT"", ""W_EXIT"", ""E_EXIT"", ""E_EXIT"", ""S_EXIT""], ""SOUTH"": [""N_EXIT"", ""N_EXIT"", ""W_EXIT"", ""N_EXIT""], ""WEST"": [""N_EXIT"", ""E_EXIT"", ""N_EXIT"", ""S_EXIT"", ""E_EXIT""]}"
253,40253,3,direction_skewed,Scenario 3: Direction-skewed,train_test,EAST,12,,0,0,20,4,1,3,12,"{""EAST"": [0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44], ""NORTH"": [0, 4, 8, 12], ""SOUTH"": [0], ""WEST"": [0, 4, 8]}","{""EAST"": [""S_EXIT"", ""W_EXIT"", ""N_EXIT"", ""N_EXIT"", ""W_EXIT"", ""S_EXIT"", ""W_EXIT"", ""N_EXIT"", ""S_EXIT"", ""N_EXIT"", ""W_EXIT"", ""N_EXIT""], ""NORTH"": [""E_EXIT"", ""W_EXIT"", ""E_EXIT"", ""S_EXIT""], ""SOUTH"": [""E_EXIT""], ""WEST"": [""E_EXIT"", ""E_EXIT"", ""S_EXIT""]}"
254,40254,3,direction_skewed,Scenario 3: Direction-skewed,train_test,SOUTH,12,,0,0,20,1,12,4,3,"{""EAST"": [0, 4, 8], ""NORTH"": [0], ""SOUTH"": [0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44], ""WEST"": [0, 4, 8, 12]}","{""EAST"": [""S_EXIT"", ""N_EXIT"", ""S_EXIT""], ""NORTH"": [""W_EXIT""], ""SOUTH"": [""W_EXIT"", ""N_EXIT"", ""E_EXIT"", ""N_EXIT"", ""E_EXIT"", ""W_EXIT"", ""E_EXIT"", ""N_EXIT"", ""E_EXIT"", ""W_EXIT"", ""N_EXIT"", ""W_EXIT""], ""WEST"": [""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""E_EXIT""]}"
255,40255,3,direction_skewed,Scenario 3: Direction-skewed,train_test,WEST,14,,0,0,20,2,3,14,1,"{""EAST"": [0], ""NORTH"": [0, 4], ""SOUTH"": [0, 4, 8], ""WEST"": [0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48, 52]}","{""EAST"": [""W_EXIT""], ""NORTH"": [""W_EXIT"", ""W_EXIT""], ""SOUTH"": [""W_EXIT"", ""W_EXIT"", ""E_EXIT""], ""WEST"": [""N_EXIT"", ""S_EXIT"", ""E_EXIT"", ""E_EXIT"", ""N_EXIT"", ""S_EXIT"", ""E_EXIT"", ""S_EXIT"", ""N_EXIT"", ""E_EXIT"", ""N_EXIT"", ""S_EXIT"", ""S_EXIT"", ""N_EXIT""]}"
256,40256,3,direction_skewed,Scenario 3: Direction-skewed,train_test,NORTH,11,,0,0,20,11,2,4,3,"{""EAST"": [0, 4, 8], ""NORTH"": [0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40], ""SOUTH"": [0, 4], ""WEST"": [0, 4, 8, 12]}","{""EAST"": [""N_EXIT"", ""S_EXIT"", ""W_EXIT""], ""NORTH"": [""W_EXIT"", ""E_EXIT"", ""S_EXIT"", ""W_EXIT"", ""E_EXIT"", ""E_EXIT"", ""S_EXIT"", ""E_EXIT"", ""S_EXIT"", ""W_EXIT"", ""E_EXIT""], ""SOUTH"": [""N_EXIT"", ""W_EXIT""], ""WEST"": [""S_EXIT"", ""N_EXIT"", ""N_EXIT"", ""N_EXIT""]}"
257,40257,3,direction_skewed,Scenario 3: Direction-skewed,train_test,EAST,11,,0,0,20,3,2,4,11,"{""EAST"": [0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40], ""NORTH"": [0, 4, 8], ""SOUTH"": [0, 4], ""WEST"": [0, 4, 8, 12]}","{""EAST"": [""S_EXIT"", ""S_EXIT"", ""N_EXIT"", ""W_EXIT"", ""N_EXIT"", ""S_EXIT"", ""W_EXIT"", ""N_EXIT"", ""W_EXIT"", ""W_EXIT"", ""N_EXIT""], ""NORTH"": [""W_EXIT"", ""E_EXIT"", ""E_EXIT""], ""SOUTH"": [""E_EXIT"", ""E_EXIT""], ""WEST"": [""N_EXIT"", ""S_EXIT"", ""S_EXIT"", ""E_EXIT""]}"
258,40258,3,direction_skewed,Scenario 3: Direction-skewed,train_test,SOUTH,13,,0,0,20,3,13,3,1,"{""EAST"": [0], ""NORTH"": [0, 4, 8], ""SOUTH"": [0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48], ""WEST"": [0, 4, 8]}","{""EAST"": [""S_EXIT""], ""NORTH"": [""E_EXIT"", ""S_EXIT"", ""S_EXIT""], ""SOUTH"": [""W_EXIT"", ""N_EXIT"", ""E_EXIT"", ""W_EXIT"", ""W_EXIT"", ""N_EXIT"", ""E_EXIT"", ""W_EXIT"", ""E_EXIT"", ""N_EXIT"", ""W_EXIT"", ""N_EXIT"", ""E_EXIT""], ""WEST"": [""S_EXIT"", ""N_EXIT"", ""S_EXIT""]}"
259,40259,3,direction_skewed,Scenario 3: Direction-skewed,train_test,WEST,10,,0,0,20,4,5,10,1,"{""EAST"": [0], ""NORTH"": [0, 4, 8, 12], ""SOUTH"": [0, 4, 8, 12, 16], ""WEST"": [0, 4, 8, 12, 16, 20, 24, 28, 32, 36]}","{""EAST"": [""N_EXIT""], ""NORTH"": [""S_EXIT"", ""W_EXIT"", ""W_EXIT"", ""E_EXIT""], ""SOUTH"": [""W_EXIT"", ""N_EXIT"", ""E_EXIT"", ""W_EXIT"", ""W_EXIT""], ""WEST"": [""E_EXIT"", ""N_EXIT"", ""S_EXIT"", ""E_EXIT"", ""S_EXIT"", ""N_EXIT"", ""S_EXIT"", ""N_EXIT"", ""S_EXIT"", ""E_EXIT""]}"
260,40260,3,direction_skewed,Scenario 3: Direction-skewed,train_test,NORTH,13,,0,0,20,13,2,3,2,"{""EAST"": [0, 4], ""NORTH"": [0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48], ""SOUTH"": [0, 4], ""WEST"": [0, 4, 8]}","{""EAST"": [""N_EXIT"", ""N_EXIT""], ""NORTH"": [""W_EXIT"", ""S_EXIT"", ""W_EXIT"", ""E_EXIT"", ""S_EXIT"", ""W_EXIT"", ""E_EXIT"", ""E_EXIT"", ""W_EXIT"", ""S_EXIT"", ""W_EXIT"", ""S_EXIT"", ""E_EXIT""], ""SOUTH"": [""N_EXIT"", ""N_EXIT""], ""WEST"": [""E_EXIT"", ""S_EXIT"", ""N_EXIT""]}"
261,40261,3,direction_skewed,Scenario 3: Direction-skewed,train_test,EAST,10,,0,0,20,4,1,5,10,"{""EAST"": [0, 4, 8, 12, 16, 20, 24, 28, 32, 36], ""NORTH"": [0, 4, 8, 12], ""SOUTH"": [0], ""WEST"": [0, 4, 8, 12, 16]}","{""EAST"": [""S_EXIT"", ""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""S_EXIT"", ""N_EXIT"", ""W_EXIT"", ""N_EXIT"", ""W_EXIT"", ""S_EXIT""], ""NORTH"": [""S_EXIT"", ""E_EXIT"", ""S_EXIT"", ""E_EXIT""], ""SOUTH"": [""E_EXIT""], ""WEST"": [""N_EXIT"", ""N_EXIT"", ""E_EXIT"", ""N_EXIT"", ""E_EXIT""]}"
262,40262,3,direction_skewed,Scenario 3: Direction-skewed,train_test,SOUTH,12,,0,0,20,2,12,2,4,"{""EAST"": [0, 4, 8, 12], ""NORTH"": [0, 4], ""SOUTH"": [0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44], ""WEST"": [0, 4]}","{""EAST"": [""N_EXIT"", ""W_EXIT"", ""S_EXIT"", ""S_EXIT""], ""NORTH"": [""S_EXIT"", ""S_EXIT""], ""SOUTH"": [""W_EXIT"", ""E_EXIT"", ""E_EXIT"", ""N_EXIT"", ""N_EXIT"", ""E_EXIT"", ""W_EXIT"", ""W_EXIT"", ""E_EXIT"", ""E_EXIT"", ""W_EXIT"", ""N_EXIT""], ""WEST"": [""S_EXIT"", ""N_EXIT""]}"
263,40263,3,direction_skewed,Scenario 3: Direction-skewed,train_test,WEST,13,,0,0,20,1,3,13,3,"{""EAST"": [0, 4, 8], ""NORTH"": [0], ""SOUTH"": [0, 4, 8], ""WEST"": [0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48]}","{""EAST"": [""S_EXIT"", ""W_EXIT"", ""S_EXIT""], ""NORTH"": [""W_EXIT""], ""SOUTH"": [""W_EXIT"", ""W_EXIT"", ""W_EXIT""], ""WEST"": [""N_EXIT"", ""E_EXIT"", ""S_EXIT"", ""E_EXIT"", ""N_EXIT"", ""S_EXIT"", ""E_EXIT"", ""N_EXIT"", ""N_EXIT"", ""E_EXIT"", ""E_EXIT"", ""N_EXIT"", ""S_EXIT""]}"
264,40264,3,direction_skewed,Scenario 3: Direction-skewed,train_test,NORTH,13,,0,0,20,13,3,1,3,"{""EAST"": [0, 4, 8], ""NORTH"": [0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48], ""SOUTH"": [0, 4, 8], ""WEST"": [0]}","{""EAST"": [""N_EXIT"", ""N_EXIT"", ""W_EXIT""], ""NORTH"": [""E_EXIT"", ""W_EXIT"", ""S_EXIT"", ""S_EXIT"", ""W_EXIT"", ""E_EXIT"", ""E_EXIT"", ""W_EXIT"", ""S_EXIT"", ""E_EXIT"", ""S_EXIT"", ""S_EXIT"", ""E_EXIT""], ""SOUTH"": [""N_EXIT"", ""W_EXIT"", ""N_EXIT""], ""WEST"": [""N_EXIT""]}"
265,40265,3,direction_skewed,Scenario 3: Direction-skewed,train_test,EAST,14,,0,0,20,2,2,2,14,"{""EAST"": [0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48, 52], ""NORTH"": [0, 4], ""SOUTH"": [0, 4], ""WEST"": [0, 4]}","{""EAST"": [""N_EXIT"", ""S_EXIT"", ""W_EXIT"", ""S_EXIT"", ""N_EXIT"", ""W_EXIT"", ""S_EXIT"", ""W_EXIT"", ""S_EXIT"", ""N_EXIT"", ""W_EXIT"", ""W_EXIT"", ""N_EXIT"", ""S_EXIT""], ""NORTH"": [""E_EXIT"", ""E_EXIT""], ""SOUTH"": [""N_EXIT"", ""E_EXIT""], ""WEST"": [""E_EXIT"", ""E_EXIT""]}"
266,40266,3,direction_skewed,Scenario 3: Direction-skewed,train_test,SOUTH,13,,0,0,20,3,13,3,1,"{""EAST"": [0], ""NORTH"": [0, 4, 8], ""SOUTH"": [0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48], ""WEST"": [0, 4, 8]}","{""EAST"": [""W_EXIT""], ""NORTH"": [""E_EXIT"", ""S_EXIT"", ""S_EXIT""], ""SOUTH"": [""N_EXIT"", ""W_EXIT"", ""E_EXIT"", ""N_EXIT"", ""E_EXIT"", ""N_EXIT"", ""W_EXIT"", ""N_EXIT"", ""E_EXIT"", ""W_EXIT"", ""E_EXIT"", ""N_EXIT"", ""W_EXIT""], ""WEST"": [""S_EXIT"", ""S_EXIT"", ""S_EXIT""]}"
267,40267,3,direction_skewed,Scenario 3: Direction-skewed,train_test,WEST,12,,0,0,20,2,2,12,4,"{""EAST"": [0, 4, 8, 12], ""NORTH"": [0, 4], ""SOUTH"": [0, 4], ""WEST"": [0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44]}","{""EAST"": [""W_EXIT"", ""N_EXIT"", ""W_EXIT"", ""N_EXIT""], ""NORTH"": [""W_EXIT"", ""W_EXIT""], ""SOUTH"": [""W_EXIT"", ""N_EXIT""], ""WEST"": [""E_EXIT"", ""S_EXIT"", ""N_EXIT"", ""S_EXIT"", ""E_EXIT"", ""E_EXIT"", ""N_EXIT"", ""S_EXIT"", ""S_EXIT"", ""E_EXIT"", ""S_EXIT"", ""E_EXIT""]}"
268,40268,3,direction_skewed,Scenario 3: Direction-skewed,train_test,NORTH,10,,0,0,20,10,4,4,2,"{""EAST"": [0, 4], ""NORTH"": [0, 4, 8, 12, 16, 20, 24, 28, 32, 36], ""SOUTH"": [0, 4, 8, 12], ""WEST"": [0, 4, 8, 12]}","{""EAST"": [""S_EXIT"", ""N_EXIT""], ""NORTH"": [""W_EXIT"", ""E_EXIT"", ""E_EXIT"", ""S_EXIT"", ""W_EXIT"", ""S_EXIT"", ""E_EXIT"", ""W_EXIT"", ""E_EXIT"", ""W_EXIT""], ""SOUTH"": [""W_EXIT"", ""N_EXIT"", ""N_EXIT"", ""N_EXIT""], ""WEST"": [""N_EXIT"", ""S_EXIT"", ""E_EXIT"", ""S_EXIT""]}"
269,40269,3,direction_skewed,Scenario 3: Direction-skewed,train_test,EAST,14,,0,0,20,3,2,1,14,"{""EAST"": [0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48, 52], ""NORTH"": [0, 4, 8], ""SOUTH"": [0, 4], ""WEST"": [0]}","{""EAST"": [""W_EXIT"", ""S_EXIT"", ""S_EXIT"", ""N_EXIT"", ""W_EXIT"", ""S_EXIT"", ""N_EXIT"", ""W_EXIT"", ""S_EXIT"", ""W_EXIT"", ""N_EXIT"", ""N_EXIT"", ""S_EXIT"", ""W_EXIT""], ""NORTH"": [""E_EXIT"", ""E_EXIT"", ""E_EXIT""], ""SOUTH"": [""E_EXIT"", ""E_EXIT""], ""WEST"": [""N_EXIT""]}"
270,40270,3,direction_skewed,Scenario 3: Direction-skewed,train_test,SOUTH,13,,0,0,20,3,13,2,2,"{""EAST"": [0, 4], ""NORTH"": [0, 4, 8], ""SOUTH"": [0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48], ""WEST"": [0, 4]}","{""EAST"": [""S_EXIT"", ""W_EXIT""], ""NORTH"": [""S_EXIT"", ""S_EXIT"", ""S_EXIT""], ""SOUTH"": [""N_EXIT"", ""W_EXIT"", ""W_EXIT"", ""E_EXIT"", ""N_EXIT"", ""W_EXIT"", ""N_EXIT"", ""E_EXIT"", ""N_EXIT"", ""E_EXIT"", ""W_EXIT"", ""E_EXIT"", ""N_EXIT""], ""WEST"": [""E_EXIT"", ""S_EXIT""]}"
271,40271,3,direction_skewed,Scenario 3: Direction-skewed,train_test,WEST,13,,0,0,20,3,2,13,2,"{""EAST"": [0, 4], ""NORTH"": [0, 4, 8], ""SOUTH"": [0, 4], ""WEST"": [0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48]}","{""EAST"": [""N_EXIT"", ""W_EXIT""], ""NORTH"": [""W_EXIT"", ""E_EXIT"", ""W_EXIT""], ""SOUTH"": [""W_EXIT"", ""W_EXIT""], ""WEST"": [""S_EXIT"", ""E_EXIT"", ""N_EXIT"", ""S_EXIT"", ""E_EXIT"", ""S_EXIT"", ""N_EXIT"", ""N_EXIT"", ""S_EXIT"", ""E_EXIT"", ""E_EXIT"", ""S_EXIT"", ""N_EXIT""]}"
272,40272,3,direction_skewed,Scenario 3: Direction-skewed,train_test,NORTH,13,,0,0,20,13,3,1,3,"{""EAST"": [0, 4, 8], ""NORTH"": [0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48], ""SOUTH"": [0, 4, 8], ""WEST"": [0]}","{""EAST"": [""N_EXIT"", ""N_EXIT"", ""N_EXIT""], ""NORTH"": [""E_EXIT"", ""S_EXIT"", ""W_EXIT"", ""E_EXIT"", ""W_EXIT"", ""E_EXIT"", ""W_EXIT"", ""S_EXIT"", ""S_EXIT"", ""W_EXIT"", ""E_EXIT"", ""W_EXIT"", ""S_EXIT""], ""SOUTH"": [""N_EXIT"", ""N_EXIT"", ""E_EXIT""], ""WEST"": [""S_EXIT""]}"
273,40273,3,direction_skewed,Scenario 3: Direction-skewed,train_test,EAST,14,,0,0,20,2,1,3,14,"{""EAST"": [0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48, 52], ""NORTH"": [0, 4], ""SOUTH"": [0], ""WEST"": [0, 4, 8]}","{""EAST"": [""W_EXIT"", ""S_EXIT"", ""N_EXIT"", ""W_EXIT"", ""S_EXIT"", ""S_EXIT"", ""N_EXIT"", ""W_EXIT"", ""N_EXIT"", ""W_EXIT"", ""S_EXIT"", ""W_EXIT"", ""S_EXIT"", ""N_EXIT""], ""NORTH"": [""E_EXIT"", ""E_EXIT""], ""SOUTH"": [""N_EXIT""], ""WEST"": [""E_EXIT"", ""E_EXIT"", ""E_EXIT""]}"
